Clusters (bin),Age,Clusters,F1,Net Worth Billions
2.6,77,3,1187,2.4
2.6,77,3,1190,2.4
2.6,77,3,2262,2.4
2.6,77,3,7777,2.4
2.6,77,3,7778,2.4
2.6,77,3,9089,2.4
2.6,77,3,10621,2.4
2.6,77,3,14080,2.4
2.6,77,3,14103,2.4
2.6,77,3,18271,2.4
2.6,77,3,20384,2.4
2.6,77,3,20389,2.4
2.6,77,3,24998,2.4
2.6,77,3,27719,2.4
2.6,77,3,27745,2.4
2.6,77,3,27758,2.4
2.6,77,3,30364,2.4
2.6,77,3,30379,2.4
2.6,77,3,7749,2.5
2.6,77,3,9065,2.5
2.6,77,3,18211,2.5
2.6,77,3,20339,2.5
2.6,77,3,24925,2.5
2.6,77,3,27674,2.5
2.6,77,3,30309,2.5
2.6,77,3,30339,2.5
2.6,77,3,30346,2.5
2.6,77,3,30348,2.5
2.6,77,3,2930,2.6
2.6,77,3,2932,2.6
2.6,77,3,9025,2.6
2.6,77,3,12254,2.6
2.6,77,3,12262,2.6
2.6,77,3,12268,2.6
2.6,77,3,14026,2.6
2.6,77,3,20296,2.6
2.6,77,3,24881,2.6
2.6,77,3,30279,2.6
2.6,77,3,30298,2.6
2.6,77,3,12224,2.7
2.6,77,3,22350,2.7
2.6,77,3,30194,2.7
2.6,77,3,30229,2.7
2.6,77,3,2896,2.8
2.6,77,3,10503,2.8
2.6,77,3,12200,2.8
2.6,77,3,18090,2.8
2.6,77,3,20247,2.8
2.6,77,3,20251,2.8
2.6,77,3,20252,2.8
2.6,77,3,24792,2.8
2.6,77,3,27522,2.8
2.6,77,3,27531,2.8
2.6,77,3,27537,2.8
2.6,77,3,27550,2.8
2.6,77,3,30185,2.8
2.6,77,3,8952,2.9
2.6,77,3,12163,2.9
2.6,77,3,18050,2.9
2.6,77,3,1614,3
2.6,77,3,2883,3
2.6,77,3,2884,3
2.6,77,3,5355,3
2.6,77,3,10444,3
2.6,77,3,12135,3
2.6,77,3,12145,3
2.6,77,3,12150,3
2.6,77,3,12151,3
2.6,77,3,15841,3
2.6,77,3,18009,3
2.6,77,3,20189,3
2.6,77,3,20191,3
2.6,77,3,2858,3.1
2.6,77,3,3706,3.1
2.6,77,3,17998,3.1
2.6,77,3,20139,3.1
2.6,77,3,22228,3.1
2.6,77,3,22244,3.1
2.6,77,3,27425,3.1
2.6,77,3,30045,3.1
2.6,77,3,2168,3.2
2.6,77,3,6375,3.2
2.6,77,3,7596,3.2
2.6,77,3,10399,3.2
2.6,77,3,22214,3.2
2.6,77,3,24634,3.2
2.6,77,3,27392,3.2
2.6,77,3,30027,3.2
2.6,77,3,10377,3.3
2.6,77,3,13871,3.3
2.6,77,3,20107,3.3
2.6,77,3,29972,3.3
2.6,77,3,29982,3.3
2.6,77,3,29983,3.3
2.6,77,3,8860,3.4
2.6,77,3,13848,3.4
2.6,77,3,17900,3.4
2.6,77,3,2153,3.5
2.6,77,3,4434,3.5
2.6,77,3,5274,3.5
2.6,77,3,7563,3.5
2.6,77,3,10335,3.5
2.6,77,3,12036,3.5
2.6,77,3,20044,3.5
2.6,77,3,27291,3.5
2.6,77,3,13801,3.6
2.6,77,3,1121,3.7
2.6,77,3,2138,3.7
2.6,77,3,3634,3.7
2.6,77,3,4425,3.7
2.6,77,3,17829,3.7
2.6,77,3,19991,3.7
2.6,77,3,22069,3.7
2.6,77,3,22070,3.7
2.6,77,3,29865,3.7
2.6,77,3,7525,3.8
2.6,77,3,13775,3.8
2.6,77,3,13776,3.8
2.6,77,3,15649,3.8
2.6,77,3,24459,3.8
2.6,77,3,24471,3.8
2.6,77,3,29853,3.8
2.6,77,3,29854,3.8
2.6,77,3,29855,3.8
2.6,77,3,4418,3.9
2.6,77,3,6308,3.9
2.6,77,3,6315,3.9
2.6,77,3,17788,3.9
2.6,77,3,17794,3.9
2.6,77,3,19960,3.9
2.6,77,3,22048,3.9
2.6,77,3,22049,3.9
2.6,77,3,5237,4
2.6,77,3,13748,4
2.6,77,3,17776,4
2.6,77,3,29793,4
2.6,77,3,3608,4.1
2.6,77,3,10255,4.1
2.6,77,3,19900,4.1
2.6,77,3,10249,4.2
2.6,77,3,15587,4.2
2.6,77,3,15588,4.2
2.6,77,3,22000,4.2
2.6,77,3,3601,4.3
2.6,77,3,10238,4.3
2.6,77,3,13710,4.3
2.6,77,3,15571,4.3
2.6,77,3,19877,4.3
2.6,77,3,24346,4.3
2.6,77,3,27104,4.3
2.6,77,3,27108,4.3
2.6,77,3,7477,4.4
2.6,77,3,19862,4.4
2.6,77,3,21977,4.4
2.6,77,3,5195,4.5
2.6,77,3,5200,4.5
2.6,77,3,17682,4.5
2.6,77,3,21968,4.5
2.6,77,3,24305,4.5
2.6,77,3,3579,4.6
2.6,77,3,13676,4.6
2.6,77,3,21948,4.6
2.6,77,3,24304,4.6
2.6,77,3,27048,4.6
2.6,77,3,6245,4.7
2.6,77,3,13667,4.7
2.6,77,3,19829,4.7
2.6,77,3,27041,4.7
2.6,77,3,29676,4.7
2.6,77,3,17640,4.8
2.6,77,3,24265,4.8
2.6,77,3,29650,4.9
2.6,77,3,2758,5
2.6,77,3,4374,5
2.6,77,3,7449,5
2.6,77,3,10177,5
2.6,77,3,24228,5
2.6,77,3,19770,5.1
2.6,77,3,21899,5.1
2.6,77,3,24222,5.1
2.6,77,3,15472,5.2
2.6,77,3,17590,5.2
2.6,77,3,17591,5.2
2.6,77,3,24210,5.2
2.6,77,3,26953,5.2
2.6,77,3,15462,5.3
2.6,77,3,26939,5.3
2.6,77,3,29599,5.3
2.6,77,3,1527,5.4
2.6,77,3,7427,5.4
2.6,77,3,26925,5.4
2.6,77,3,29576,5.4
2.6,77,3,29581,5.4
2.6,77,3,15452,5.5
2.6,77,3,19743,5.5
2.6,77,3,24178,5.5
2.6,77,3,29562,5.5
2.6,77,3,2738,5.6
2.6,77,3,5150,5.6
2.6,77,3,21860,5.6
2.6,77,3,26894,5.6
2.6,77,3,29540,5.7
2.6,77,3,6197,5.8
2.6,77,3,11787,5.8
2.6,77,3,1075,5.9
2.6,77,3,8669,6
2.6,77,3,24125,6
2.6,77,3,21826,6.1
2.6,77,3,26843,6.1
2.6,77,3,26835,6.2
2.6,77,3,29495,6.3
2.6,77,3,11755,6.4
2.6,77,3,15392,6.4
2.6,77,3,19665,6.5
2.6,77,3,21800,6.6
2.6,77,3,11735,6.7
2.6,77,3,17453,6.8
2.6,77,3,21786,6.9
2.6,77,3,24048,6.9
2.6,77,3,26781,6.9
2.6,77,3,1507,7
2.6,77,3,19628,7
2.6,77,3,29425,7
2.6,77,3,7362,7.2
2.6,77,3,11718,7.2
2.6,77,3,19623,7.2
2.6,77,3,29414,7.2
2.6,77,3,2700,7.3
2.6,77,3,13518,7.3
2.6,77,3,13519,7.3
2.6,77,3,24014,7.3
2.6,77,3,13516,7.4
2.6,77,3,24006,7.4
2.6,77,3,19616,7.5
2.6,77,3,26741,7.5
2.6,77,3,17417,7.6
2.6,77,3,21759,7.6
2.6,77,3,23999,7.6
2.6,77,3,11705,7.7
2.6,77,3,17409,7.8
2.6,77,3,1053,8
2.6,77,3,21746,8
2.6,77,3,7350,8.1
2.6,77,3,21739,8.2
2.6,77,3,3474,8.3
2.6,77,3,5097,8.3
2.6,77,3,8597,8.3
2.6,77,3,23968,8.3
2.6,77,3,2686,8.4
2.6,77,3,29333,8.4
2.6,77,3,29335,8.4
2.6,77,3,19591,8.6
2.6,77,3,15313,8.9
2.6,77,3,23932,8.9
2.6,77,3,3465,9
2.6,77,3,4324,9
2.6,77,3,5090,9
2.6,77,3,10028,9
2.6,77,3,11670,9.1
2.6,77,3,29302,9.2
2.6,77,3,1482,9.3
2.6,77,3,7333,9.3
2.6,77,3,17375,9.3
2.6,77,3,19570,9.4
2.6,77,3,17371,9.5
2.6,77,3,19566,9.5
2.6,77,3,15300,9.7
2.6,77,3,26629,9.8
2.6,77,3,3448,10
2.6,77,3,15297,10.2
2.6,77,3,17358,10.2
2.6,77,3,21696,10.8
2.6,77,3,11635,11.9
2.6,77,3,26580,11.9
2.6,77,3,5060,12
2.6,77,3,26578,12
2.6,77,3,11626,12.3
2.6,77,3,19528,12.4
2.6,77,3,15264,12.5
2.6,78,3,1439,1
2.6,78,3,2587,1
2.6,78,3,2589,1
2.6,78,3,3350,1
2.6,78,3,4965,1
2.6,78,3,5012,1
2.6,78,3,5956,1
2.6,78,3,7187,1
2.6,78,3,8433,1
2.6,78,3,13287,1
2.6,78,3,15140,1
2.6,78,3,17117,1
2.6,78,3,17124,1
2.6,78,3,19389,1
2.6,78,3,23629,1
2.6,78,3,29036,1
2.6,78,3,29055,1
2.6,78,3,29070,1
2.6,78,3,31684,1
2.6,78,3,31697,1
2.6,78,3,13259,1.05
2.6,78,3,1408,1.1
2.6,78,3,1914,1.1
2.6,78,3,4233,1.1
2.6,78,3,13171,1.1
2.6,78,3,13181,1.1
2.6,78,3,15023,1.1
2.6,78,3,15034,1.1
2.6,78,3,17040,1.1
2.6,78,3,17052,1.1
2.6,78,3,19327,1.1
2.6,78,3,21385,1.1
2.6,78,3,21398,1.1
2.6,78,3,21407,1.1
2.6,78,3,21453,1.1
2.6,78,3,23538,1.1
2.6,78,3,28887,1.1
2.6,78,3,31545,1.1
2.6,78,3,31564,1.1
2.6,78,3,9715,1.15
2.6,78,3,11349,1.15
2.6,78,3,1381,1.2
2.6,78,3,1390,1.2
2.6,78,3,2530,1.2
2.6,78,3,2545,1.2
2.6,78,3,5865,1.2
2.6,78,3,7022,1.2
2.6,78,3,7066,1.2
2.6,78,3,7067,1.2
2.6,78,3,8275,1.2
2.6,78,3,13121,1.2
2.6,78,3,14853,1.2
2.6,78,3,14869,1.2
2.6,78,3,14884,1.2
2.6,78,3,16846,1.2
2.6,78,3,16864,1.2
2.6,78,3,16925,1.2
2.6,78,3,19184,1.2
2.6,78,3,21269,1.2
2.6,78,3,23370,1.2
2.6,78,3,28779,1.2
2.6,78,3,31364,1.2
2.6,78,3,31444,1.2
2.6,78,3,31462,1.2
2.6,78,3,31484,1.2
2.6,78,3,13049,1.25
2.6,78,3,1857,1.3
2.6,78,3,1867,1.3
2.6,78,3,2482,1.3
2.6,78,3,5822,1.3
2.6,78,3,9586,1.3
2.6,78,3,9591,1.3
2.6,78,3,11178,1.3
2.6,78,3,13005,1.3
2.6,78,3,14803,1.3
2.6,78,3,19031,1.3
2.6,78,3,19046,1.3
2.6,78,3,21155,1.3
2.6,78,3,23257,1.3
2.6,78,3,25945,1.3
2.6,78,3,26033,1.3
2.6,78,3,26039,1.3
2.6,78,3,28622,1.3
2.6,78,3,28652,1.3
2.6,78,3,28710,1.3
2.6,78,3,28718,1.3
2.6,78,3,11161,1.35
2.6,78,3,3220,1.4
2.6,78,3,8162,1.4
2.6,78,3,9499,1.4
2.6,78,3,9544,1.4
2.6,78,3,11115,1.4
2.6,78,3,11142,1.4
2.6,78,3,12862,1.4
2.6,78,3,14642,1.4
2.6,78,3,14704,1.4
2.6,78,3,21037,1.4
2.6,78,3,21049,1.4
2.6,78,3,21096,1.4
2.6,78,3,21124,1.4
2.6,78,3,21125,1.4
2.6,78,3,23134,1.4
2.6,78,3,25808,1.4
2.6,78,3,25810,1.4
2.6,78,3,25880,1.4
2.6,78,3,25919,1.4
2.6,78,3,25924,1.4
2.6,78,3,28564,1.4
2.6,78,3,28578,1.4
2.6,78,3,28588,1.4
2.6,78,3,2410,1.5
2.6,78,3,6867,1.5
2.6,78,3,11048,1.5
2.6,78,3,11081,1.5
2.6,78,3,16556,1.5
2.6,78,3,18846,1.5
2.6,78,3,20991,1.5
2.6,78,3,23013,1.5
2.6,78,3,25732,1.5
2.6,78,3,31021,1.5
2.6,78,3,31036,1.5
2.6,78,3,31057,1.5
2.6,78,3,9434,1.55
2.6,78,3,1787,1.6
2.6,78,3,3151,1.6
2.6,78,3,4047,1.6
2.6,78,3,4053,1.6
2.6,78,3,4059,1.6
2.6,78,3,4707,1.6
2.6,78,3,4721,1.6
2.6,78,3,10981,1.6
2.6,78,3,11014,1.6
2.6,78,3,14503,1.6
2.6,78,3,16485,1.6
2.6,78,3,20892,1.6
2.6,78,3,22913,1.6
2.6,78,3,22914,1.6
2.6,78,3,22966,1.6
2.6,78,3,25606,1.6
2.6,78,3,25611,1.6
2.6,78,3,25662,1.6
2.6,78,3,25664,1.6
2.6,78,3,25687,1.6
2.6,78,3,28293,1.6
2.6,78,3,30918,1.6
2.6,78,3,30922,1.6
2.6,78,3,3129,1.7
2.6,78,3,3135,1.7
2.6,78,3,6803,1.7
2.6,78,3,6805,1.7
2.6,78,3,12656,1.7
2.6,78,3,14460,1.7
2.6,78,3,16437,1.7
2.6,78,3,18606,1.7
2.6,78,3,18620,1.7
2.6,78,3,18634,1.7
2.6,78,3,20807,1.7
2.6,78,3,20817,1.7
2.6,78,3,22850,1.7
2.6,78,3,22859,1.7
2.6,78,3,22861,1.7
2.6,78,3,25533,1.7
2.6,78,3,25588,1.7
2.6,78,3,28155,1.7
2.6,78,3,28195,1.7
2.6,78,3,30854,1.7
2.6,78,3,1748,1.8
2.6,78,3,1753,1.8
2.6,78,3,3979,1.8
2.6,78,3,4002,1.8
2.6,78,3,7967,1.8
2.6,78,3,9321,1.8
2.6,78,3,10914,1.8
2.6,78,3,12600,1.8
2.6,78,3,14412,1.8
2.6,78,3,16366,1.8
2.6,78,3,20728,1.8
2.6,78,3,22782,1.8
2.6,78,3,25448,1.8
2.6,78,3,25469,1.8
2.6,78,3,28067,1.8
2.6,78,3,30745,1.8
2.6,78,3,30754,1.8
2.6,78,3,30755,1.8
2.6,78,3,30779,1.8
2.6,78,3,1740,1.9
2.6,78,3,2332,1.9
2.6,78,3,2340,1.9
2.6,78,3,5567,1.9
2.6,78,3,7933,1.9
2.6,78,3,10852,1.9
2.6,78,3,12571,1.9
2.6,78,3,20671,1.9
2.6,78,3,22720,1.9
2.6,78,3,22746,1.9
2.6,78,3,25396,1.9
2.6,78,3,28007,1.9
2.6,78,3,3047,2
2.6,78,3,5506,2
2.6,78,3,5545,2
2.6,78,3,7884,2
2.6,78,3,7891,2
2.6,78,3,12485,2
2.6,78,3,16245,2
2.6,78,3,16261,2
2.6,78,3,18426,2
2.6,78,3,20613,2
2.6,78,3,20617,2
2.6,78,3,20631,2
2.6,78,3,22700,2
2.6,78,3,27964,2
2.6,78,3,3896,2.1
2.6,78,3,3904,2.1
2.6,78,3,3914,2.1
2.6,78,3,20562,2.1
2.6,78,3,22575,2.1
2.6,78,3,30539,2.1
2.6,78,3,30545,2.1
2.6,78,3,1691,2.2
2.6,78,3,3872,2.2
2.6,78,3,3877,2.2
2.6,78,3,3879,2.2
2.6,78,3,4579,2.2
2.6,78,3,5469,2.2
2.6,78,3,9158,2.2
2.6,78,3,12406,2.2
2.6,78,3,14169,2.2
2.6,78,3,18335,2.2
2.6,78,3,20501,2.2
2.6,78,3,20507,2.2
2.6,78,3,30474,2.2
2.6,78,3,30483,2.2
2.6,78,3,30515,2.2
2.6,78,3,1201,2.3
2.6,78,3,1676,2.3
2.6,78,3,10663,2.3
2.6,78,3,14158,2.3
2.6,78,3,16098,2.3
2.6,78,3,20473,2.3
2.6,78,3,25081,2.3
2.6,78,3,25103,2.3
2.6,78,3,27773,2.3
2.6,78,3,30408,2.3
2.6,78,3,30443,2.3
2.6,78,3,1188,2.4
2.6,78,3,2254,2.4
2.6,78,3,9095,2.4
2.6,78,3,10631,2.4
2.6,78,3,12327,2.4
2.6,78,3,14081,2.4
2.6,78,3,24994,2.4
2.6,78,3,25011,2.4
2.6,78,3,30371,2.4
2.6,78,3,2949,2.5
2.6,78,3,5395,2.5
2.6,78,3,9066,2.5
2.6,78,3,10613,2.5
2.6,78,3,14079,2.5
2.6,78,3,16013,2.5
2.6,78,3,27669,2.5
2.6,78,3,30310,2.5
2.6,78,3,30356,2.5
2.6,78,3,14029,2.6
2.6,78,3,20302,2.6
2.6,78,3,4507,2.7
2.6,78,3,14013,2.7
2.6,78,3,27600,2.7
2.6,78,3,30209,2.7
2.6,78,3,30225,2.7
2.6,78,3,7663,2.8
2.6,78,3,10504,2.8
2.6,78,3,13973,2.8
2.6,78,3,15902,2.8
2.6,78,3,27564,2.8
2.6,78,3,30175,2.8
2.6,78,3,10472,2.9
2.6,78,3,13955,2.9
2.6,78,3,13964,2.9
2.6,78,3,20212,2.9
2.6,78,3,22284,2.9
2.6,78,3,22307,2.9
2.6,78,3,22309,2.9
2.6,78,3,24733,2.9
2.6,78,3,30124,2.9
2.6,78,3,30149,2.9
2.6,78,3,8945,3
2.6,78,3,10461,3
2.6,78,3,15833,3
2.6,78,3,20170,3
2.6,78,3,20173,3
2.6,78,3,22258,3
2.6,78,3,24686,3
2.6,78,3,24716,3
2.6,78,3,27442,3
2.6,78,3,27453,3
2.6,78,3,30085,3
2.6,78,3,3704,3.1
2.6,78,3,12116,3.1
2.6,78,3,15821,3.1
2.6,78,3,20145,3.1
2.6,78,3,20153,3.1
2.6,78,3,20160,3.1
2.6,78,3,22250,3.1
2.6,78,3,27408,3.1
2.6,78,3,1135,3.2
2.6,78,3,3691,3.2
2.6,78,3,7593,3.2
2.6,78,3,22196,3.2
2.6,78,3,24629,3.2
2.6,78,3,27377,3.2
2.6,78,3,27393,3.2
2.6,78,3,1587,3.3
2.6,78,3,3689,3.3
2.6,78,3,7581,3.3
2.6,78,3,13876,3.3
2.6,78,3,15759,3.3
2.6,78,3,20095,3.3
2.6,78,3,22172,3.3
2.6,78,3,27347,3.3
2.6,78,3,27364,3.3
2.6,78,3,27367,3.3
2.6,78,3,29980,3.3
2.6,78,3,6363,3.4
2.6,78,3,7568,3.4
2.6,78,3,10362,3.4
2.6,78,3,13837,3.4
2.6,78,3,22142,3.4
2.6,78,3,24560,3.4
2.6,78,3,24586,3.4
2.6,78,3,27334,3.4
2.6,78,3,6335,3.5
2.6,78,3,8846,3.5
2.6,78,3,15713,3.5
2.6,78,3,22121,3.5
2.6,78,3,1122,3.6
2.6,78,3,2831,3.6
2.6,78,3,17847,3.6
2.6,78,3,22087,3.6
2.6,78,3,24509,3.6
2.6,78,3,4421,3.7
2.6,78,3,6329,3.7
2.6,78,3,12005,3.7
2.6,78,3,20010,3.7
2.6,78,3,24481,3.7
2.6,78,3,29868,3.7
2.6,78,3,2820,3.8
2.6,78,3,15665,3.8
2.6,78,3,17800,3.8
2.6,78,3,22064,3.8
2.6,78,3,27220,3.8
2.6,78,3,2811,3.9
2.6,78,3,10279,3.9
2.6,78,3,11975,3.9
2.6,78,3,29824,3.9
2.6,78,3,1108,4
2.6,78,3,4409,4
2.6,78,3,7518,4
2.6,78,3,11953,4
2.6,78,3,17772,4
2.6,78,3,19946,4
2.6,78,3,27157,4
2.6,78,3,27167,4
2.6,78,3,5226,4.1
2.6,78,3,8777,4.1
2.6,78,3,15596,4.1
2.6,78,3,17746,4.1
2.6,78,3,24373,4.1
2.6,78,3,1105,4.2
2.6,78,3,15591,4.2
2.6,78,3,19894,4.2
2.6,78,3,19895,4.2
2.6,78,3,22007,4.2
2.6,78,3,24358,4.2
2.6,78,3,27111,4.2
2.6,78,3,3602,4.3
2.6,78,3,17714,4.3
2.6,78,3,8749,4.4
2.6,78,3,11903,4.4
2.6,78,3,17702,4.4
2.6,78,3,4386,4.5
2.6,78,3,5193,4.5
2.6,78,3,5202,4.5
2.6,78,3,6267,4.5
2.6,78,3,15546,4.5
2.6,78,3,24316,4.5
2.6,78,3,27060,4.5
2.6,78,3,15531,4.6
2.6,78,3,17672,4.6
2.6,78,3,29696,4.6
2.6,78,3,2764,4.7
2.6,78,3,6253,4.7
2.6,78,3,11873,4.7
2.6,78,3,15519,4.7
2.6,78,3,29672,4.7
2.6,78,3,11869,4.8
2.6,78,3,19807,4.8
2.6,78,3,21932,4.8
2.6,78,3,29668,4.8
2.6,78,3,15504,4.9
2.6,78,3,3564,5
2.6,78,3,8717,5
2.6,78,3,15499,5
2.6,78,3,26986,5
2.6,78,3,29634,5
2.6,78,3,6228,5.1
2.6,78,3,26969,5.1
2.6,78,3,8699,5.2
2.6,78,3,29611,5.2
2.6,78,3,29592,5.3
2.6,78,3,29596,5.3
2.6,78,3,11810,5.4
2.6,78,3,13603,5.4
2.6,78,3,26916,5.4
2.6,78,3,13592,5.5
2.6,78,3,21869,5.5
2.6,78,3,26904,5.5
2.6,78,3,29569,5.5
2.6,78,3,29571,5.5
2.6,78,3,17526,5.7
2.6,78,3,24158,5.7
2.6,78,3,19717,5.8
2.6,78,3,24145,5.8
2.6,78,3,1514,6
2.6,78,3,6187,6
2.6,78,3,19698,6
2.6,78,3,24132,6
2.6,78,3,2066,6.1
2.6,78,3,17495,6.2
2.6,78,3,24099,6.2
2.6,78,3,24105,6.2
2.6,78,3,7392,6.3
2.6,78,3,17488,6.3
2.6,78,3,21814,6.3
2.6,78,3,24089,6.3
2.6,78,3,17484,6.4
2.6,78,3,8647,6.5
2.6,78,3,13534,6.5
2.6,78,3,15389,6.5
2.6,78,3,24075,6.5
2.6,78,3,26810,6.5
2.6,78,3,29477,6.6
2.6,78,3,21790,6.8
2.6,78,3,21785,6.9
2.6,78,3,4339,7
2.6,78,3,26766,7
2.6,78,3,13527,7.1
2.6,78,3,26752,7.2
2.6,78,3,29411,7.2
2.6,78,3,21773,7.3
2.6,78,3,11711,7.4
2.6,78,3,2039,7.5
2.6,78,3,19611,7.6
2.6,78,3,10059,7.7
2.6,78,3,26730,7.7
2.6,78,3,26715,7.9
2.6,78,3,15335,8
2.6,78,3,26707,8
2.6,78,3,21740,8.2
2.6,78,3,19595,8.4
2.6,78,3,1488,8.5
2.6,78,3,3469,8.5
2.6,78,3,8592,8.5
2.6,78,3,8588,8.7
2.6,78,3,15317,8.8
2.6,78,3,23931,8.9
2.6,78,3,26655,8.9
2.6,78,3,5091,9
2.6,78,3,13481,9
2.6,78,3,3462,9.1
2.6,78,3,23924,9.1
2.6,78,3,3461,9.2
2.6,78,3,21720,9.2
2.6,78,3,23912,9.5
2.6,78,3,8575,9.7
2.6,78,3,13462,10
2.6,78,3,21706,10.2
2.6,78,3,6106,10.5
2.6,78,3,19552,10.5
2.6,78,3,2015,11
2.6,78,3,4307,11
2.6,78,3,5068,11
2.6,78,3,17345,11.5
2.6,78,3,19533,11.8
2.6,78,3,6086,12
2.6,78,3,23841,12.5
2.6,78,3,17319,13
2.6,79,3,16017,0.6
2.6,79,3,1016,1
2.6,79,3,1436,1
2.6,79,3,1446,1
2.6,79,3,4968,1
2.6,79,3,5013,1
2.6,79,3,6014,1
2.6,79,3,8402,1
2.6,79,3,9858,1
2.6,79,3,15103,1
2.6,79,3,15134,1
2.6,79,3,17144,1
2.6,79,3,17184,1
2.6,79,3,19344,1
2.6,79,3,23593,1
2.6,79,3,26412,1
2.6,79,3,29004,1
2.6,79,3,29084,1
2.6,79,3,31660,1
2.6,79,3,31665,1
2.6,79,3,31677,1
2.6,79,3,13253,1.05
2.6,79,3,13243,1.08
2.6,79,3,2556,1.1
2.6,79,3,4231,1.1
2.6,79,3,4905,1.1
2.6,79,3,5943,1.1
2.6,79,3,5950,1.1
2.6,79,3,7103,1.1
2.6,79,3,8373,1.1
2.6,79,3,11382,1.1
2.6,79,3,11423,1.1
2.6,79,3,13184,1.1
2.6,79,3,14944,1.1
2.6,79,3,16963,1.1
2.6,79,3,16986,1.1
2.6,79,3,17074,1.1
2.6,79,3,19211,1.1
2.6,79,3,23459,1.1
2.6,79,3,23532,1.1
2.6,79,3,23544,1.1
2.6,79,3,26219,1.1
2.6,79,3,28946,1.1
2.6,79,3,28965,1.1
2.6,79,3,31530,1.1
2.6,79,3,31592,1.1
2.6,79,3,2528,1.2
2.6,79,3,4869,1.2
2.6,79,3,7051,1.2
2.6,79,3,8297,1.2
2.6,79,3,9676,1.2
2.6,79,3,9682,1.2
2.6,79,3,13077,1.2
2.6,79,3,13114,1.2
2.6,79,3,14911,1.2
2.6,79,3,21328,1.2
2.6,79,3,21331,1.2
2.6,79,3,23382,1.2
2.6,79,3,23393,1.2
2.6,79,3,26146,1.2
2.6,79,3,28759,1.2
2.6,79,3,13061,1.25
2.6,79,3,1868,1.3
2.6,79,3,1870,1.3
2.6,79,3,2492,1.3
2.6,79,3,3261,1.3
2.6,79,3,3269,1.3
2.6,79,3,8196,1.3
2.6,79,3,8240,1.3
2.6,79,3,11238,1.3
2.6,79,3,13010,1.3
2.6,79,3,14728,1.3
2.6,79,3,14766,1.3
2.6,79,3,14792,1.3
2.6,79,3,16735,1.3
2.6,79,3,16758,1.3
2.6,79,3,16765,1.3
2.6,79,3,16812,1.3
2.6,79,3,23205,1.3
2.6,79,3,23210,1.3
2.6,79,3,23253,1.3
2.6,79,3,25944,1.3
2.6,79,3,26011,1.3
2.6,79,3,26025,1.3
2.6,79,3,26037,1.3
2.6,79,3,28612,1.3
2.6,79,3,28728,1.3
2.6,79,3,12938,1.35
2.6,79,3,1346,1.4
2.6,79,3,1853,1.4
2.6,79,3,2477,1.4
2.6,79,3,4790,1.4
2.6,79,3,5750,1.4
2.6,79,3,6930,1.4
2.6,79,3,14695,1.4
2.6,79,3,16717,1.4
2.6,79,3,21061,1.4
2.6,79,3,23102,1.4
2.6,79,3,23112,1.4
2.6,79,3,25852,1.4
2.6,79,3,31115,1.4
2.6,79,3,31133,1.4
2.6,79,3,31164,1.4
2.6,79,3,31188,1.4
2.6,79,3,11091,1.45
2.6,79,3,12847,1.45
2.6,79,3,5733,1.5
2.6,79,3,11074,1.5
2.6,79,3,14561,1.5
2.6,79,3,16625,1.5
2.6,79,3,18837,1.5
2.6,79,3,20930,1.5
2.6,79,3,20947,1.5
2.6,79,3,23036,1.5
2.6,79,3,23066,1.5
2.6,79,3,25754,1.5
2.6,79,3,28406,1.5
2.6,79,3,28470,1.5
2.6,79,3,31004,1.5
2.6,79,3,31005,1.5
2.6,79,3,31053,1.5
2.6,79,3,31058,1.5
2.6,79,3,31080,1.5
2.6,79,3,31089,1.5
2.6,79,3,31093,1.5
2.6,79,3,9431,1.55
2.6,79,3,12762,1.55
2.6,79,3,12776,1.55
2.6,79,3,1305,1.6
2.6,79,3,2393,1.6
2.6,79,3,3145,1.6
2.6,79,3,5649,1.6
2.6,79,3,8045,1.6
2.6,79,3,8081,1.6
2.6,79,3,12727,1.6
2.6,79,3,16468,1.6
2.6,79,3,16499,1.6
2.6,79,3,20903,1.6
2.6,79,3,20916,1.6
2.6,79,3,22945,1.6
2.6,79,3,28302,1.6
2.6,79,3,28303,1.6
2.6,79,3,2359,1.7
2.6,79,3,2364,1.7
2.6,79,3,3121,1.7
2.6,79,3,3128,1.7
2.6,79,3,4704,1.7
2.6,79,3,10936,1.7
2.6,79,3,10956,1.7
2.6,79,3,14461,1.7
2.6,79,3,18622,1.7
2.6,79,3,20836,1.7
2.6,79,3,28200,1.7
2.6,79,3,28223,1.7
2.6,79,3,30823,1.7
2.6,79,3,10925,1.75
2.6,79,3,1255,1.8
2.6,79,3,1267,1.8
2.6,79,3,1750,1.8
2.6,79,3,1760,1.8
2.6,79,3,4672,1.8
2.6,79,3,4688,1.8
2.6,79,3,5575,1.8
2.6,79,3,5579,1.8
2.6,79,3,12598,1.8
2.6,79,3,14369,1.8
2.6,79,3,16355,1.8
2.6,79,3,18583,1.8
2.6,79,3,25438,1.8
2.6,79,3,28092,1.8
2.6,79,3,28131,1.8
2.6,79,3,28142,1.8
2.6,79,3,28145,1.8
2.6,79,3,30740,1.8
2.6,79,3,12583,1.85
2.6,79,3,2329,1.9
2.6,79,3,3963,1.9
2.6,79,3,3965,1.9
2.6,79,3,4638,1.9
2.6,79,3,4645,1.9
2.6,79,3,6699,1.9
2.6,79,3,14346,1.9
2.6,79,3,18528,1.9
